,Pais,Anio,Emisiones_de_CO2,Consumo_energia,Produccion_energia,PBI,Poblacion,Intencidad_per_capita,Intensidad_por_PBI,ISO,Región,Continente
405,Ecuador,2009,25.558637787,0.575202644894718,1.169503752603968,139.406,14774.4,38.93238607961867,4.126096759785935,ECU,América del Sur,América
406,Ecuador,2010,28.639110565,0.5973462477948499,1.1662808284417523,144.32,15011.1,39.793635895760474,4.139039965319082,ECU,América del Sur,América
407,Ecuador,2011,36.210170709,0.6172012701651693,1.216370866640944,155.675,15243.9,40.48840980098068,3.9646781446293207,ECU,América del Sur,América
408,Ecuador,2012,35.736519347,0.6415274361342348,1.248624654318487,164.459,15474.1,41.45814206540185,3.9008350782519337,ECU,América del Sur,América
409,Ecuador,2013,37.056250198,0.654610536567664,1.2858556637776242,172.594,15707.5,41.67503018097495,3.792776901674821,ECU,América del Sur,América
410,Ecuador,2014,38.459557542,0.7108845182715047,1.3593331040610177,179.133,15951.8,44.56453304777548,3.968473247651213,ECU,América del Sur,América
411,Ecuador,2015,42.108566617,0.6907628604965397,1.3424212075361537,179.31,16212.0,42.608121175458905,3.8523387457282894,ECU,América del Sur,América
412,Ecuador,2016,38.799506427,0.6831052693367636,1.3812741473547565,177.111,16491.1,41.422662486842206,3.85693304953822,ECU,América del Sur,América
413,Ecuador,2017,36.846046091,0.6947665765264283,1.3774778711883475,181.306,16785.4,41.39112422262373,3.832010945729476,ECU,América del Sur,América
414,Ecuador,2018,34.741365749,0.7288220416075871,1.3464321511199373,183.643,17071.3,42.692826065243246,3.9686894769067544,ECU,América del Sur,América
415,Ecuador,2019,37.349371309,0.7387865722001972,1.4069200819758962,183.665,17357.2,42.56369530801035,4.022467929111138,ECU,América del Sur,América
416,Jamaica,1988,5.2,0.0837842104,0.001899616,17.9489,2389.42,35.06466439554369,4.6679300904233685,JAM,Caribe,América
417,Jamaica,1989,6.1,0.0974378624813041,0.002232448,19.1764,2403.46,40.54066324436612,5.081134231727758,JAM,Caribe,América
418,Jamaica,1990,7.041440326,0.101973298661211,0.002153214,20.2231,2419.9,42.13946801984009,5.042416773947171,JAM,Caribe,América
419,Jamaica,1991,7.531337445,0.1064382532061877,0.001732376,20.3999,2439.33,43.63421644721614,5.217587008082772,JAM,Caribe,América
420,Jamaica,1992,7.828811725,0.115130246031537,0.0020684,22.5073,2461.05,46.780945544193365,5.115240212354973,JAM,Caribe,América
421,Jamaica,1993,8.566697527,0.1168680030262808,0.002216435,22.9501,2484.58,47.03732744620052,5.092265525042631,JAM,Caribe,América
422,Jamaica,1994,8.638914606,0.1205098736162343,0.002486156,23.1549,2509.04,48.03027198300319,5.204508489185197,JAM,Caribe,América
423,Jamaica,1995,8.833863165,0.1343443575262809,0.002248016,23.3932,2533.71,53.02278379383626,5.742880731421136,JAM,Caribe,América
424,Jamaica,1996,9.938914606,0.1384570791214905,0.00235752,23.4666,2558.63,54.113755846484445,5.900176383519152,JAM,Caribe,América
425,Jamaica,1997,10.061646087,0.1445898609865603,0.002440907,23.2356,2583.91,55.9577775489705,6.2227728565890414,JAM,Caribe,América
426,Jamaica,1998,10.169223247,0.1478429978066535,0.002192355,22.9506,2608.87,56.66936175687309,6.441792275873115,JAM,Caribe,América
427,Jamaica,1999,11.179326127,0.1514011207616768,0.002219042,23.1776,2632.68,57.5083643897765,6.532217346130609,JAM,Caribe,América
428,Jamaica,2000,11.181851847,0.1474434791793115,0.002213617,23.3378,2654.7,55.54054287840868,6.317796843717554,JAM,Caribe,América
429,Jamaica,2001,11.157857506,0.1496011634966024,0.001487952,23.6367,2674.71,55.93173222390554,6.329189924845785,JAM,Caribe,América
430,Jamaica,2002,11.133863165,0.1489359588085354,0.0037323925,23.7962,2692.84,55.3081352061524,6.2588127015462725,JAM,Caribe,América
431,Jamaica,2003,11.222263369,0.1552166435152775,0.004869662,24.6687,2709.44,57.28735218911567,6.2920479601794,JAM,Caribe,América
432,Jamaica,2004,11.214686209,0.1518442024509628,0.004621332,24.9953,2725.02,55.72223413074504,6.07491018115257,JAM,Caribe,América
433,Jamaica,2005,11.166697527,0.1565720969477702,0.005220853,25.2187,2740.0,57.14310107582856,6.208571296211551,JAM,Caribe,América
434,Jamaica,2006,11.149017486,0.1788628832150931,0.009301838,25.9498,2754.41,64.93691324642779,6.8926497782292415,JAM,Caribe,América
435,Jamaica,2007,13.080823043,0.1821763538974502,0.0088137735,26.3245,2768.23,65.80968846427147,6.920410792130912,JAM,Caribe,América
436,Jamaica,2008,13.290925924,0.1549293443666938,0.0108883032,26.1109,2781.87,55.69251775485333,5.933512225419033,JAM,Caribe,América
437,Jamaica,2009,12.121234565,0.1218069123654097,0.00217648,24.9762,2795.84,43.567197109065525,4.876919321810754,JAM,Caribe,América
438,Jamaica,2010,9.328811725,0.1119054054158034,0.002175588,24.6123,2810.46,39.81746953018489,4.546726856726248,JAM,Caribe,América
439,Jamaica,2011,8.116183125,0.1185565547842145,0.002613604,25.0382,2825.93,41.953110934883206,4.735027070005612,JAM,Caribe,América
440,Jamaica,2012,8.534185784,0.1110659998589841,0.002702544,24.8845,2842.13,39.07843760101901,4.46326025674553,JAM,Caribe,América
441,Jamaica,2013,7.989962436,0.120821528383068,0.00248066,25.0134,2858.71,42.264352936488166,4.830272109472046,JAM,Caribe,América
442,Jamaica,2014,8.810052361,0.1190217496781538,0.00272937,25.1859,2875.14,41.396853606486594,4.725729462840473,JAM,Caribe,América
443,Jamaica,2015,8.637067431,0.1227270560849292,0.002637277,25.418,2891.02,42.45112662137559,4.828352194701758,JAM,Caribe,América
444,Jamaica,2016,8.539995644,0.1270045379175368,0.005304444719016,25.7676,2906.24,43.70063653295558,4.928846222292213,JAM,Caribe,América
445,Jamaica,2017,8.912641454,0.1147537106412892,0.00469863,26.0245,2920.85,39.28777946189954,4.409449197536524,JAM,Caribe,América
446,Jamaica,2018,7.747071984,0.1183277006707067,0.004952576,26.5163,2934.29,40.32583714312723,4.462451423113587,JAM,Caribe,América
447,Jamaica,2019,8.071670366,0.1465005110892816,0.004443096,26.7529,2947.72,49.69960209561344,5.476060953738909,JAM,Caribe,América
448,Uruguay,1988,4.0,0.1198939098,0.055377936,34.3393,3068.71,39.06980776938844,3.49144885888763,URY,América del Sur,América
449,Uruguay,1989,4.7,0.104472363273,0.040277952,34.7184,3088.6,33.825151613352325,3.009135307877091,URY,América del Sur,América
450,Uruguay,1990,4.9,0.134544582,0.072782794,34.8216,3109.6,43.26748842294829,3.863825384244262,URY,América del Sur,América
451,Uruguay,1991,4.5,0.119411074,0.063743088,36.0539,3131.66,38.130280426355355,3.312015454638749,URY,América del Sur,América
452,Uruguay,1992,4.2,0.1378190568,0.081784536,38.9135,3154.46,43.69022171782175,3.5416772276973285,URY,América del Sur,América
453,Uruguay,1993,4.5,0.14093882,0.075090756,39.9477,3177.73,44.352043754504,3.528083469135895,URY,América del Sur,América
454,Uruguay,1994,4.9,0.139254312,0.0768542,42.8564,3201.15,43.50133920622277,3.2493236016090945,URY,América del Sur,América
455,Uruguay,1995,4.6,0.123537125,0.06022208,42.236,3224.27,38.31475806926839,2.924924827161663,URY,América del Sur,América
456,Uruguay,1996,4.7,0.1291486042,0.05946534,44.5919,3247.38,39.77009287487144,2.896234612115653,URY,América del Sur,América
457,Uruguay,1997,4.9,0.141230212158,0.065894276,46.8428,3270.16,43.18755417410769,3.014982284534657,URY,América del Sur,América
458,Uruguay,1998,5.2,0.1768021275,0.092843685,48.9687,3291.05,53.722103128180976,3.6105129909513622,URY,América del Sur,América
459,Uruguay,1999,6.4,0.1585671576,0.056161192,48.0201,3308.0,47.93444909310762,3.302099695752404,URY,América del Sur,América
460,Uruguay,2000,7.239235198,0.164026258404864,0.071570216,47.079,3319.73,49.409517763451845,3.48406419857822,URY,América del Sur,América
461,Uruguay,2001,6.478470396,0.1796109301337439,0.094453953,45.275,3325.47,54.01069025844284,3.9671105496133383,URY,América del Sur,América
462,Uruguay,2002,4.980301899,0.1595035678505708,0.096450213,41.7813,3326.05,47.95585389593388,3.8175826949034826,URY,América del Sur,América
463,Uruguay,2003,5.342463531,0.1601744129818593,0.0859005,42.1128,3323.66,48.1921775939354,3.803461488712679,URY,América del Sur,América
464,Uruguay,2004,5.521395551,0.1540887222741939,0.047766304,44.2063,3321.49,46.39144548807732,3.4856733604530112,URY,América del Sur,América
465,Uruguay,2005,6.039373807,0.1663682218488103,0.066563343,47.521,3321.8,50.08375635161971,3.500941096542799,URY,América del Sur,América
466,Uruguay,2006,6.281632794,0.1516465093655145,0.03580759,49.4812,3325.4,45.60248672806717,3.0647298239637397,URY,América del Sur,América
467,Uruguay,2007,7.340428368,0.1794926982113697,0.0803075,52.7101,3331.75,53.873399328091764,3.4052809274004368,URY,América del Sur,América
468,Uruguay,2008,6.508653095,0.1906719195457886,0.052186784,56.501,3340.22,57.083641061303936,3.3746645111730524,URY,América del Sur,América
469,Uruguay,2009,8.040470671,0.2000328944187075,0.05896992,58.8764,3349.68,59.71701607876202,3.3975055271502264,URY,América del Sur,América
470,Uruguay,2010,9.082078429,0.2091728303299174,0.09581497047656,63.475,3359.27,62.267346872956736,3.29535770507944,URY,América del Sur,América
471,Uruguay,2011,8.158376624,0.2048766317065823,0.075427241435735,66.7516,3368.93,60.81356148883543,3.069239264775411,URY,América del Sur,América
472,Uruguay,2012,9.162558411,0.2051787042070782,0.065874475989084,69.1194,3378.98,60.72208305674441,2.968467669092588,URY,América del Sur,América
473,Uruguay,2013,9.813243621,0.2145442143376967,0.09437957656086,72.3254,3389.44,63.297835140228685,2.9663743904312554,URY,América del Sur,América
474,Uruguay,2014,8.494611416,0.2207181881770926,0.118114203267205,74.6647,3400.44,64.90871421848132,2.956125025307711,URY,América del Sur,América
475,Uruguay,2015,7.500800101,0.2274014760192226,0.11987302837492,74.939,3412.01,66.64736504852641,3.0344877302769278,URY,América del Sur,América
476,Uruguay,2016,8.072587193,0.2309770611122737,0.124902272141196,76.1981,3424.14,67.45549571929703,3.0312706105831206,URY,América del Sur,América
477,Uruguay,2017,7.914768354,0.2229490244579004,0.13099852,77.4384,3436.65,64.8739395800854,2.879049986284589,URY,América del Sur,América
478,Uruguay,2018,6.936088697,0.2287046659251579,0.130762403,77.8085,3449.01,66.31023566912185,2.9393275275215167,URY,América del Sur,América
479,Uruguay,2019,7.311541742,0.2315983752259107,0.13986732,78.0812,3461.37,66.90945354755797,2.9661221296023976,URY,América del Sur,América
480,Barbados,1988,1.222220132,0.0162806723226,0.003733772868217,3.65318,258.97,62.86702059157432,4.456575455520944,BRB,Caribe,América
481,Barbados,1989,1.149995297,0.0177197985,0.0034025619096031,3.78474,259.961,68.16329564819337,4.681906418934986,BRB,Caribe,América
482,Barbados,1990,1.25555033,0.01877223777,0.0038268472713852,3.65984,260.933,71.94275070611997,5.12925094266416,BRB,Caribe,América
483,Barbados,1991,1.266699837,0.0189815451455,0.0037898724663852,3.51663,261.912,72.47298766570451,5.3976520548081535,BRB,Caribe,América
484,Barbados,1992,1.364738077,0.0200511842256,0.0047809921903876,3.271,262.89,76.27214510099282,6.129986005992051,BRB,Caribe,América
485,Barbados,1993,1.394164475,0.0195408423465,0.0045216617281673,3.31097,263.869,74.05508925451645,5.901848203547601,BRB,Caribe,América
486,Barbados,1994,1.392202715,0.0185323071105,0.0042705449313852,3.43628,264.893,69.96148297803263,5.3931306850722285,BRB,Caribe,América
487,Barbados,1995,1.290240956,0.0192335753455,0.0045216617281673,3.5058,265.955,72.31890863303943,5.486215798248616,BRB,Caribe,América
488,Barbados,1996,1.392202715,0.017269022865,0.0038111530467054,3.64485,267.047,64.66660499837107,4.737924157372731,BRB,Caribe,América
489,Barbados,1997,1.088279196,0.020790449615,0.0035171945410389,3.81763,268.183,77.52336880040868,5.445904819220302,BRB,Caribe,América
490,Barbados,1998,1.484355676,0.0211169857275,0.0047943396535136,3.96042,269.334,78.40445590790618,5.332006637553593,BRB,Caribe,América
491,Barbados,1999,1.472585116,0.022107611535,0.0058065136788599,3.97333,270.455,81.74229182303894,5.564000859480587,BRB,Caribe,América
492,Barbados,2000,1.592202715,0.0237669917340847,0.0046871450372093,4.15026,271.511,87.5360178191112,5.726627183377597,BRB,Caribe,América
493,Barbados,2001,1.674374634,0.0237811599278799,0.0039131293155504,4.05201,272.494,87.27223325240156,5.868978587881054,BRB,Caribe,América
494,Barbados,2002,1.662776317,0.0239412085717482,0.003213689262821,4.08407,273.423,87.56106315762847,5.862095549720805,BRB,Caribe,América
495,Barbados,2003,1.656891037,0.0241965095712416,0.003213689262821,4.17274,274.331,88.20187864747916,5.7987100972602175,BRB,Caribe,América
496,Barbados,2004,1.656891037,0.0243768408257608,0.0032565309717054,4.23144,275.283,88.55192956252611,5.760885378443479,BRB,Caribe,América
497,Barbados,2005,1.158852797,0.0245654238065065,0.003115758317821,4.39922,276.32,88.90208383941288,5.5840407632504325,BRB,Caribe,América
498,Barbados,2006,1.551695148,0.0246212008562593,0.0033488563096031,4.64859,277.475,88.73304209842094,5.29648793639778,BRB,Caribe,América
499,Barbados,2007,1.45270089,0.0234908098186,0.002838052917821,4.75095,278.701,84.28677980559814,4.9444447570696415,BRB,Caribe,América
500,Barbados,2008,1.409851156,0.0276985507741,0.0027766260217054,4.7841,279.946,98.94247738528148,5.789709825066368,BRB,Caribe,América
501,Barbados,2009,1.43339064,0.0261046249509,0.002745168517821,4.54127,281.107,92.86366028202784,5.748309382815822,BRB,Caribe,América
502,Barbados,2010,1.532032888,0.0251586698170999,0.002758045917821,4.4374,282.131,89.17371652565646,5.6696871630008525,BRB,Caribe,América
503,Barbados,2011,1.431680878,0.0264043587519,0.002780951117821,4.40752,282.987,93.30590716852718,5.990751885845102,BRB,Caribe,América
504,Barbados,2012,1.926933182,0.0248165821216,0.0028743634217054,4.3877,283.698,87.4753509774479,5.655943232581993,BRB,Caribe,América
505,Barbados,2013,1.810688761,0.0252020742481,0.002998483117821,4.32577,284.294,88.64792872202722,5.826031954565315,BRB,Caribe,América
506,Barbados,2014,1.852327062,0.0219173321651099,0.002761601117821,4.3203,284.825,76.9501699819538,5.073104220797164,BRB,Caribe,América
507,Barbados,2015,1.609840058,0.0233143436,0.002927763517821,4.426,285.327,81.71096180873174,5.267587799367375,BRB,Caribe,América
508,Barbados,2016,1.711547679,0.023846818382,0.0030548480847054,4.536,285.798,83.43941658793973,5.2572350930335086,BRB,Caribe,América
509,Barbados,2017,1.73882031,0.0225275652164928,0.002965066422821,4.55766,286.229,78.70469175552722,4.942791962650308,BRB,Caribe,América
510,Barbados,2018,1.593928257,0.0239898605693142,0.003032586168821,4.53109,286.61,83.70210589063288,5.294501007332515,BRB,Caribe,América
511,Barbados,2019,1.702104465,0.024030263052293,0.003049203384821,4.52673,286.99,83.73205704830481,5.30852581273745,BRB,Caribe,América
512,Colombia,1988,41.741466211,0.8970206788915197,1.609075913832046,240.291,31822.5,28.18825293083572,3.733059827007752,COL,América del Sur,América
513,Colombia,1989,43.302720807,0.9509223733211492,1.7736300450221494,249.458,32457.5,29.297462014053743,3.8119538091428193,COL,América del Sur,América
514,Colombia,1990,45.545017981,0.9432834964935864,1.9218090339526213,259.781,33102.6,28.495752493568077,3.631071927868422,COL,América del Sur,América
515,Colombia,1991,45.64321413,0.9532261834108776,1.8653920456583024,266.866,33758.3,28.236794607870586,3.571928171482608,COL,América del Sur,América
516,Colombia,1992,45.627835323,0.957480029510216,1.8894906833307603,278.106,34422.6,27.81544768582896,3.4428600228337967,COL,América del Sur,América
517,Colombia,1993,49.94907226,1.0486031417889616,1.9816134651296824,293.981,35091.3,29.882140068591408,3.5669078674777,COL,América del Sur,América
518,Colombia,1994,51.46905755,1.1002944439098918,2.0544461815497264,306.739,35759.0,30.7697207391116,3.5870705841444734,COL,América del Sur,América
519,Colombia,1995,51.650999973,1.1139924804484245,2.429558245765879,322.697,36421.4,30.586207022476465,3.452131505556061,COL,América del Sur,América
520,Colombia,1996,49.859156542,1.1905809247312884,2.6587446955473726,329.332,37076.4,32.11155680517225,3.61513890156829,COL,América del Sur,América
521,Colombia,1997,50.028284209,1.2082271668098554,2.784986840611144,340.629,37723.8,32.02824653958126,3.547047276684767,COL,América del Sur,América
522,Colombia,1998,54.919082526,1.2239272364917515,2.9822405476398455,342.57,38364.3,31.90276471854697,3.57277997633112,COL,América del Sur,América
523,Colombia,1999,54.493185478,1.1777016078600522,3.1458517055277806,328.168,38999.5,30.19786427672284,3.58871555989631,COL,América del Sur,América
524,Colombia,2000,49.087333481,1.1809759422938648,3.0087606311642214,338.493,39630.0,29.800049010695552,3.48892279099971,COL,América del Sur,América
525,Colombia,2001,49.326557993,1.1806830561790749,3.0063612175900616,344.173,40256.0,29.329368446419785,3.43049296771994,COL,América del Sur,América
526,Colombia,2002,49.305265071,1.187464015006665,2.930498010782448,352.791,40875.4,29.050823111374207,3.3659135720771367,COL,América del Sur,América
527,Colombia,2003,48.644347855,1.1944121311370928,3.027700493098275,366.614,41483.9,28.792185188400627,3.257955591267908,COL,América del Sur,América
528,Colombia,2004,47.68506091,1.243014258721152,3.1415247205619115,386.166,42075.9,29.542190629817828,3.2188599170334826,COL,América del Sur,América
529,Colombia,2005,47.774658007,1.2322010569625284,3.2755756732359944,403.339,42647.7,28.892555916556542,3.0550010213803485,COL,América del Sur,América
530,Colombia,2006,47.331514297,1.2919208634678887,3.5018745757969847,430.43,43200.9,29.90495252339393,3.0014656586852424,COL,América del Sur,América
531,Colombia,2007,49.335075092,1.2949134536981015,3.5334894018943626,459.434,43737.5,29.606480793326128,2.818497224189114,COL,América del Sur,América
532,Colombia,2008,48.877657404,1.2897614695063957,3.9263108284426496,474.519,44255.0,29.14385876186636,2.718039677033788,COL,América del Sur,América
533,Colombia,2009,46.742661536,1.2731036817696173,4.075570265546877,479.927,44750.1,28.44918071176639,2.6527027688994727,COL,América del Sur,América
534,Colombia,2010,51.367881395,1.2956040901529915,4.416550217117034,501.498,45222.7,28.649419210993408,2.5834681098488765,COL,América del Sur,América
535,Colombia,2011,50.91967204,1.4681150697032688,5.061706380474556,536.341,45662.8,32.15122746969675,2.7372792117389286,COL,América del Sur,América
536,Colombia,2012,58.775110568,1.5263351755915056,5.2346485032970245,557.326,46075.7,33.126684469069495,2.7386757043301504,COL,América del Sur,América
537,Colombia,2013,63.822093945,1.5811667097344042,5.316907897075216,585.94,46495.5,34.00687614359248,2.6985130042912315,COL,América del Sur,América
538,Colombia,2014,68.159642685,1.6738857390250013,5.353335334446737,612.301,46967.7,35.63908258281758,2.73376286993652,COL,América del Sur,América
539,Colombia,2015,75.735832204,1.644677290822912,5.322545242812065,630.4,47520.7,34.609702525907906,2.608942402955127,COL,América del Sur,América
540,Colombia,2016,75.285248861,1.67306506758293,5.183351058276918,643.56,48175.1,34.728834347680234,2.5997033183897846,COL,América del Sur,América
541,Colombia,2017,78.012255536,1.6817399905392827,5.206115121969578,652.307,48909.8,34.38451988229931,2.5781418726754164,COL,América del Sur,América
542,Colombia,2018,70.05042621,1.7396540660860145,5.074081891491702,669.035,49567.5,35.09666749555685,2.600243733266592,COL,América del Sur,América
543,Colombia,2019,75.94596771,1.753107333274276,5.073328043963993,690.987,50225.2,34.9049348389708,2.5371061008011377,COL,América del Sur,América
544,Dominica,1988,0.04337,0.00089648517058,0.000165184,0.488323,71.212,12.588962121271695,1.8358446572862637,DMA,Caribe,América
545,Dominica,1989,0.05548,0.0008965689657,0.000166912,0.487387,70.722,12.677370064477817,1.839542223530788,DMA,Caribe,América
546,Dominica,1990,0.05862,0.0008960889657,0.000166432,0.513797,70.422,12.724560019596147,1.744052545460561,DMA,Caribe,América
547,Dominica,1991,0.05852,0.0008966329657,0.000166976,0.520721,70.377,12.74042607243844,1.7219066749756589,DMA,Caribe,América
548,Dominica,1992,0.05845,0.00089677317058,0.000165472,0.531289,70.546,12.711892532248465,1.6879197020454029,DMA,Caribe,América
549,Dominica,1993,0.05909,0.0008946009657,0.000164944,0.542772,70.818,12.632395234262477,1.648207655700736,DMA,Caribe,América
550,Dominica,1994,0.06224,0.0011405965347,0.000175372,0.542959,71.044,16.05479047773211,2.1007047211667915,DMA,Caribe,América
551,Dominica,1995,0.07183,0.00141699587195,0.000195928,0.559416,71.105,19.92821703044793,2.532991319429548,DMA,Caribe,América
552,Dominica,1996,0.08101,0.00142087326338,0.00019646,0.576781,70.933,20.031202167961315,2.463453656379111,DMA,Caribe,América
553,Dominica,1997,0.08119,0.0014259301037,0.00020426,0.589387,70.592,20.199599157128286,2.419344342002793,DMA,Caribe,América
554,Dominica,1998,0.08116,0.0014969891037,0.000275319,0.611632,70.183,21.32979644215836,2.4475323457569256,DMA,Caribe,América
555,Dominica,1999,0.0843,0.00154892722,0.000327232,0.613798,69.828,22.182036145958644,2.5235129798402736,DMA,Caribe,América
556,Dominica,2000,0.0843,0.0018059825699999,0.000326432,0.628162,69.65,25.92939798994973,2.875026776532167,DMA,Caribe,América
557,Dominica,2001,0.07958,0.00193348367,0.000278991,0.627761,69.671,27.751627937018288,3.079967806219248,DMA,Caribe,América
558,Dominica,2002,0.1,0.0018220921949999,0.00030519,0.610008,69.84,26.089521692439856,2.98699721151198,DMA,Caribe,América
559,Dominica,2003,0.1,0.0020327550299999,0.000293625,0.648763,70.102,28.99710464751362,3.133278300396292,DMA,Caribe,América
560,Dominica,2004,0.1,0.00240821,0.000340544,0.668554,70.387,34.213846306846435,3.6021174056246767,DMA,Caribe,América
561,Dominica,2005,0.1,0.002307708752,0.0002719728,0.672939,70.58,32.696355228109965,3.429298572381748,DMA,Caribe,América
562,Dominica,2006,0.0924,0.002301179854,0.0002697968,0.704294,70.718,32.54022814559235,3.267356890730292,DMA,Caribe,América
563,Dominica,2007,0.1,0.0027801982099999,0.0002105292,0.749038,70.797,39.27000028249783,3.711691810028329,DMA,Caribe,América
564,Dominica,2008,0.121246436,0.002503080712,0.0002000362,0.802377,70.829,35.33977201428793,3.119581832480243,DMA,Caribe,América
565,Dominica,2009,0.1,0.002541753574,0.000233264,0.792993,70.848,35.87615139453478,3.205266091882274,DMA,Caribe,América
566,Dominica,2010,0.1,0.0026582771678,0.0002331684,0.798327,70.877,37.5054978032366,3.329809924755145,DMA,Caribe,América
567,Dominica,2011,0.1,0.0026930151359999,0.0003488044,0.796542,70.912,37.97686055956677,3.3808827858418,DMA,Caribe,América
568,Dominica,2012,0.170095617,0.0025912888728427,0.0002607384,0.788107,70.954,36.52068766866898,3.2879911900829955,DMA,Caribe,América
569,Dominica,2013,0.169940463,0.0025885295105999,0.0003568334,0.780226,71.019,36.44840832171671,3.3176663051474806,DMA,Caribe,América
570,Dominica,2014,0.161291994,0.0026709990997,0.00029820507,0.81493,71.091,37.57155054366938,3.2775810188605163,DMA,Caribe,América
571,Dominica,2015,0.171749852,0.002774301883,0.000236301883,0.793,71.175,38.97860039339656,3.498489133669609,DMA,Caribe,América
572,Dominica,2016,0.18743,0.002900879824,0.000344879824,0.813272,71.307,40.6815575469449,3.5669245025034675,DMA,Caribe,América
573,Dominica,2017,0.18855,0.0027091925042654,0.000261253041,0.757975,71.46,37.91201377365624,3.574250475629769,DMA,Caribe,América
574,Dominica,2018,0.177435879,0.0027937305690989,0.000229220512,0.775394,71.626,39.004419751193375,3.6029819280249487,DMA,Caribe,América
575,Dominica,2019,0.185983702,0.002693758912,0.000188568912,0.802973,71.808,37.51335383244207,3.354731618622295,DMA,Caribe,América
576,Honduras,1988,1.7,0.0455396858,0.017953436,17.1267,4677.02,9.73690208722648,2.6589877676376648,HND,América central,América
577,Honduras,1989,2.0,0.052615058,0.0190384,17.8164,4814.7,10.928003406235073,2.9531812262858934,HND,América central,América
578,Honduras,1990,2.4,0.058980793,0.021490532,17.8264,4955.3,11.902567553932151,3.308620529102904,HND,América central,América
579,Honduras,1991,2.7,0.0589045898980297,0.021894728,18.4434,5098.59,11.553113683985131,3.193803197785102,HND,América central,América
580,Honduras,1992,2.701748706,0.0607882773901001,0.02244214,19.4961,5244.68,11.590464506909884,3.117971152697213,HND,América central,América
581,Honduras,1993,2.701471668,0.0606229207160254,0.023102469,20.6559,5394.42,11.238079481394749,2.9348961176238,HND,América central,América
582,Honduras,1994,2.70235723,0.0605843429408678,0.0185688,20.4142,5548.97,10.918124073633102,2.9677549421906257,HND,América central,América
583,Honduras,1995,3.002171336,0.0654988899757038,0.017076672,21.2449,5709.01,11.472898098918002,3.083040634491283,HND,América central,América
584,Honduras,1996,3.502101996,0.0732736744613472,0.02087646,21.9956,5874.81,12.47251816847646,3.3312878239896704,HND,América central,América
585,Honduras,1997,3.901707881,0.0752397130467895,0.021079632,23.1086,6045.7,12.44516152749716,3.2559182748755697,HND,América central,América
586,Honduras,1998,3.801451851,0.0807357104878477,0.019415088,23.7824,6220.4,12.979183089165936,3.3947671592374107,HND,América central,América
587,Honduras,1999,4.401702564,0.0865057130749168,0.02157686,23.3189,6397.14,13.522560562207,3.7096824067566176,HND,América central,América
588,Honduras,2000,4.602306482,0.0831887406993937,0.022829838,24.6611,6574.51,12.653222932111092,3.3732777815828854,HND,América central,América
589,Honduras,2001,4.30069054,0.0906885787988297,0.019570702,25.3328,6751.91,13.431544377639772,3.579887687063008,HND,América central,América
590,Honduras,2002,5.000130689,0.0915480590638841,0.01637853,26.2837,6929.27,13.211789851439493,3.4830735042586904,HND,América central,América
591,Honduras,2003,5.601700855,0.1004433667941466,0.01782,27.4789,7106.32,14.134371488217058,3.655290670083106,HND,América central,América
592,Honduras,2004,5.601127262,0.1068908127696522,0.014633376,29.1914,7282.95,14.676856599269838,3.66172272551684,HND,América central,América
593,Honduras,2005,6.601806139,0.1095402580378588,0.01859814,30.9578,7458.98,14.685688664919182,3.5383734644535103,HND,América central,América
594,Honduras,2006,6.802419937,0.1053840182068258,0.021732529,32.9908,7634.29,13.804036551771793,3.194345642022196,HND,América central,América
595,Honduras,2007,7.103156316,0.1305413813301904,0.023098908,35.0323,7808.52,16.71781353319072,3.726314895972872,HND,América central,América
596,Honduras,2008,7.982011697,0.1293143558065642,0.02429011,36.5148,7980.96,16.20285727613773,3.541423088899958,HND,América central,América
597,Honduras,2009,7.502093293,0.1225558844457061,0.02866512,35.627,8150.78,15.03609279672696,3.4399720561850886,HND,América central,América
598,Honduras,2010,6.801607093,0.1309235545269289,0.03409722,36.9561,8317.47,15.740790712431656,3.542677785992812,HND,América central,América
599,Honduras,2011,7.101902568,0.1327233896496877,0.033403608,38.3737,8480.67,15.650106613002013,3.4587071262267584,HND,América central,América
600,Honduras,2012,7.318436899,0.1424670690658203,0.034619208,39.958,8640.69,16.487927360641372,3.565420418084496,HND,América central,América
601,Honduras,2013,7.919687359,0.1438717906187285,0.034567043,41.0735,8798.52,16.351817194110886,3.5027886744185066,HND,América central,América
602,Honduras,2014,8.00179408,0.1508252086064277,0.03193458,42.3295,8955.58,16.84147856492017,3.5631228482837685,HND,América central,América
603,Honduras,2015,8.652434922,0.1673986192421505,0.036558437,43.955,9112.9,18.36941250778024,3.808409037473564,HND,América central,América
604,Honduras,2016,9.323582375,0.1619074708883203,0.042273328,45.6662,9270.79,17.46425826583499,3.545455301477249,HND,América central,América
605,Honduras,2017,8.780763575,0.1719026979349423,0.04979737056,47.8777,9429.02,18.23123696152329,3.590454385547809,HND,América central,América
606,Honduras,2018,8.765265695,0.191477187977486,0.05602947552,49.7186,9587.55,19.97144087670845,3.851218416799469,HND,América central,América
607,Honduras,2019,10.050869894,0.192975672908343,0.056638344,51.0377,9746.08,19.800337459608684,3.781041718344341,HND,América central,América
608,Paraguay,1988,1.9,0.17428927,0.206089305,31.3444,4001.68,43.55402480957998,5.560459603629356,PRY,América del Sur,América
609,Paraguay,1989,1.7,0.216759412,0.253537225,33.3733,4112.4,52.70873747689913,6.494994861161468,PRY,América del Sur,América
